# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2023-06-04 23:51:20 371732211 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
    91     0.091000  0.004825700  0.000053046 -0.110939907 -0.993827116  0.000000000000000000 -30.186336748  23.001118247  30.186336748  0.000000149958373    22.216315 23.001118247316544 
    92     0.092000  0.004878746  0.000053046 -0.112154123 -0.993690824  0.000000000000000000 -30.190477047  23.265165795  30.190477047  0.000000149969442    22.216184 23.265165794801202 
    93     0.093000  0.004931792  0.000053047 -0.113368177 -0.993553047  0.000000000000000000 -30.194663589  23.524037422  30.194663589  0.000000149980546    22.216052 23.524037421675526 
    94     0.094000  0.004984839  0.000053047 -0.114582069 -0.993413786  0.000000000000000000 -30.198896407  23.777574702  30.198896407  0.000000149991685    22.215919 23.777574701967506 
    95     0.095000  0.005037886  0.000053048 -0.115795797 -0.993273041  0.000000000000000000 -30.203175534  24.025627983  30.203175534  0.000000150002859    22.215784 24.025627983021323 
    96     0.096000  0.005090934  0.000053049 -0.117009359 -0.993130812  0.000000000000000000 -30.207501003  24.268051782  30.207501003  0.000000150014068    22.215648 24.268051782395215 
    97     0.097000  0.005143983  0.000053049 -0.118222754 -0.992987100  0.000000000000000000 -30.211872848  24.504709452  30.211872848  0.000000150025312    22.215510 24.504709452307427 
    98     0.098000  0.005197032  0.000053050 -0.119435979 -0.992841904 -0.000000000000227374 -30.216291103  24.735468252  30.216291103  0.000000150036591    22.215371 24.735468252401915 
    99     0.099000  0.005250081  0.000053050 -0.120649033 -0.992695226  0.000000000000000000 -30.220755804  24.960206801  30.220755804  0.000000150047905    22.215230 24.960206800840989 
   100     0.100000  0.005303132  0.000053051 -0.121861914 -0.992547064  0.000000000000000000 -30.225266985  25.178804425  30.225266985  0.000000150059254    22.215088 25.178804424885957 
   101     0.101000  0.005356182  0.000053051 -0.123074620 -0.992397419  0.000000000000000000 -30.229824682  25.391153745  30.229824682  0.000000150070638    22.214945 25.391153745427886 
   102     0.102000  0.005409234  0.000053052 -0.124287151 -0.992246292  0.000000000000000000 -30.234428930  25.597148764  30.234428930  0.000000150082057    22.214800 25.597148764354703 
   103     0.103000  0.005462286  0.000053053 -0.125499503 -0.992093683  0.000000000000000000 -30.239079765  25.796693689  30.239079765  0.000000150093511    22.214653 25.796693689028814 
   104     0.104000  0.005515338  0.000053053 -0.126711675 -0.991939591  0.000000000000000000 -30.243777225  25.989699671  30.243777225  0.000000150105000    22.214505 25.989699670939892 
   105     0.105000  0.005568391  0.000053054 -0.127923665 -0.991784017  0.000000000000000000 -30.248521345  26.176085133  30.248521345  0.000000150116524    22.214356 26.176085132707748 
   106     0.106000  0.005621445  0.000053054 -0.129135473 -0.991626961  0.000000000000000000 -30.253312164  26.355772438  30.253312164  0.000000150128083    22.214206 26.355772438453329 
   107     0.107000  0.005674499  0.000053055 -0.130347095 -0.991468424 -0.000000000000227374 -30.258149718  26.528695352  30.258149718  0.000000150139677    22.214053 26.528695352279861 
   108     0.108000  0.005727554  0.000053056 -0.131558530 -0.991308405  0.000000000000000000 -30.263034047  26.694791629  30.263034047  0.000000150151306    22.213900 26.694791628876445 
   109     0.109000  0.005780610  0.000053056 -0.132769777 -0.991146904  0.000000000000000000 -30.267965188  26.854008531  30.267965188  0.000000150162971    22.213745 26.854008530786899 
   110     0.110000  0.005833666  0.000053057 -0.133980834 -0.990983923  0.000000000000000000 -30.272943180  27.006296898  30.272943180  0.000000150174670    22.213589 27.006296898074432 
   111     0.111000  0.005886723  0.000053057 -0.135191699 -0.990819461  0.000000000000000000 -30.277968062  27.151617826  30.277968062  0.000000150186405    22.213431 27.151617825651229 
   112     0.112000  0.005939781  0.000053058 -0.136402370 -0.990653518  0.000000000000000000 -30.283039875  27.289934999  30.283039875  0.000000150198175    22.213272 27.289934998800724 
   113     0.113000  0.005992839  0.000053059 -0.137612845 -0.990486095  0.000000000000000000 -30.288158657  27.421224544  30.288158657  0.000000150209979    22.213111 27.421224544218912 
   114     0.114000  0.006045897  0.000053059 -0.138823123 -0.990317192  0.000000000000000000 -30.293324450  27.545466267  30.293324450  0.000000150221819    22.212949 27.545466266533758 
   115     0.115000  0.006098957  0.000053060 -0.140033203 -0.990146808  0.000000000000000000 -30.298537294  27.662644411  30.298537294  0.000000150233695    22.212785 27.662644410666903 
   116     0.116000  0.006152017  0.000053061 -0.141243081 -0.989974945  0.000000000000000000 -30.303797231  27.772751241  30.303797231  0.000000150245605    22.212620 27.772751241475824 
